t_sec,phase,step_idx,v_x_cmd_NED_x,odom_frame,z_ENU,vz_ENU_meas,vx_ENU_meas,vx_from_odom_NED_x,vx_NED_meas,alt_min,alt_max,armed,offboard
1762884635.355326,STEP,3,0.000000,odom,1.420165,0.000000,0.000000,0.000000,-0.519174,0.500,5.000,1,1
1762884635.375457,STEP,3,0.000000,odom,1.420165,0.000000,0.000000,0.000000,-0.516073,0.500,5.000,1,1
1762884635.395341,STEP,3,0.000000,odom,1.420357,-0.001869,-0.041867,-0.344783,-0.514295,0.500,5.000,1,1
1762884635.415389,STEP,3,0.000000,odom,1.420357,-0.001308,-0.029307,-0.241348,-0.512364,0.500,5.000,1,1
1762884635.435361,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.457319,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.476290,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.495739,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.521844,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.535320,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.555413,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.575612,STEP,3,0.000000,odom,1.420357,0.000000,0.000000,0.000000,-0.512364,0.500,5.000,1,1
1762884635.595315,STEP,3,0.000000,odom,1.420589,-0.006451,-0.056657,-0.452442,-0.505602,0.500,5.000,1,1
1762884635.615451,STEP,3,0.000000,odom,1.420589,-0.004516,-0.039660,-0.316709,-0.502978,0.500,5.000,1,1
1762884635.635484,STEP,3,0.000000,odom,1.420589,-0.003161,-0.027762,-0.221697,-0.500208,0.500,5.000,1,1
1762884635.655501,STEP,3,0.000000,odom,1.420589,0.000000,0.000000,0.000000,-0.500208,0.500,5.000,1,1
1762884635.675465,STEP,3,0.000000,odom,1.420589,0.000000,0.000000,0.000000,-0.500208,0.500,5.000,1,1
1762884635.695410,STEP,3,0.000000,odom,1.420589,0.000000,0.000000,0.000000,-0.500208,0.500,5.000,1,1
1762884635.715322,STEP,3,0.000000,odom,1.420589,0.000000,0.000000,0.000000,-0.500208,0.500,5.000,1,1
1762884635.735403,STEP,3,0.000000,odom,1.420589,0.000000,0.000000,0.000000,-0.500208,0.500,5.000,1,1
1762884635.755479,STEP,3,0.000000,odom,1.420589,0.000000,0.000000,0.000000,-0.500208,0.500,5.000,1,1
1762884635.775577,STEP,3,0.000000,odom,1.420589,0.000000,0.000000,0.000000,-0.500208,0.500,5.000,1,1
1762884635.798365,STEP,3,0.000000,odom,1.420832,-0.015956,-0.086239,-0.663183,-0.494187,0.500,5.000,1,1
1762884635.815384,STEP,3,0.000000,odom,1.420832,-0.011169,-0.060367,-0.464228,-0.487465,0.500,5.000,1,1
1762884635.835334,STEP,3,0.000000,odom,1.420832,-0.007819,-0.042257,-0.324960,-0.487465,0.500,5.000,1,1
1762884635.855354,STEP,3,0.000000,odom,1.420832,0.000000,0.000000,0.000000,-0.487465,0.500,5.000,1,1
1762884635.875327,STEP,3,0.000000,odom,1.420832,0.000000,0.000000,0.000000,-0.487465,0.500,5.000,1,1
1762884635.895402,STEP,3,0.000000,odom,1.420832,0.000000,0.000000,0.000000,-0.487465,0.500,5.000,1,1
1762884635.915319,STEP,3,0.000000,odom,1.420832,0.000000,0.000000,0.000000,-0.487465,0.500,5.000,1,1
1762884635.935619,STEP,3,0.000000,odom,1.420832,0.000000,0.000000,0.000000,-0.487465,0.500,5.000,1,1
1762884635.955337,STEP,3,0.000000,odom,1.420832,0.000000,0.000000,0.000000,-0.487465,0.500,5.000,1,1
1762884635.975188,STEP,3,0.000000,odom,1.420832,0.000000,0.000000,0.000000,-0.483920,0.500,5.000,1,1
1762884635.995350,STEP,3,0.000000,odom,1.421067,-0.008648,-0.034974,-0.257263,-0.480217,0.500,5.000,1,1
1762884636.015285,STEP,3,0.000000,odom,1.421067,-0.006053,-0.024482,-0.180084,-0.472282,0.500,5.000,1,1
1762884636.035629,STEP,3,0.000000,odom,1.421067,0.000000,0.000000,0.000000,-0.472282,0.500,5.000,1,1
1762884636.055315,STEP,3,0.000000,odom,1.421067,0.000000,0.000000,0.000000,-0.472282,0.500,5.000,1,1
1762884636.078069,STEP,3,0.000000,odom,1.421067,0.000000,0.000000,0.000000,-0.472282,0.500,5.000,1,1
1762884636.095294,STEP,3,0.000000,odom,1.421067,0.000000,0.000000,0.000000,-0.472282,0.500,5.000,1,1
1762884636.115371,STEP,3,0.000000,odom,1.421067,0.000000,0.000000,0.000000,-0.472282,0.500,5.000,1,1
1762884636.135333,STEP,3,0.000000,odom,1.421067,0.000000,0.000000,0.000000,-0.472282,0.500,5.000,1,1
1762884636.155344,STEP,3,0.000000,odom,1.421067,0.000000,0.000000,0.000000,-0.468125,0.500,5.000,1,1
1762884636.175566,STEP,3,0.000000,odom,1.421277,-0.010471,-0.035428,-0.247602,-0.459340,0.500,5.000,1,1
1762884636.195309,STEP,3,0.000000,odom,1.421277,-0.007330,-0.024800,-0.173321,-0.459340,0.500,5.000,1,1
1762884636.215462,STEP,3,0.000000,odom,1.421277,0.000000,0.000000,0.000000,-0.459340,0.500,5.000,1,1
1762884636.235576,STEP,3,0.000000,odom,1.421277,0.000000,0.000000,0.000000,-0.459340,0.500,5.000,1,1
1762884636.255422,STEP,3,0.000000,odom,1.421277,0.000000,0.000000,0.000000,-0.459340,0.500,5.000,1,1
1762884636.275287,STEP,3,0.000000,odom,1.421277,0.000000,0.000000,0.000000,-0.459340,0.500,5.000,1,1
1762884636.295279,STEP,3,0.000000,odom,1.421277,0.000000,0.000000,0.000000,-0.459340,0.500,5.000,1,1
1762884636.315730,STEP,3,0.000000,odom,1.421277,0.000000,0.000000,0.000000,-0.459340,0.500,5.000,1,1
1762884636.335474,STEP,3,0.000000,odom,1.421277,0.000000,0.000000,0.000000,-0.440404,0.500,5.000,1,1
1762884636.355972,STEP,3,0.000000,odom,1.421450,-0.011777,-0.035865,-0.236571,-0.435438,0.500,5.000,1,1
1762884636.376259,STEP,3,0.000000,odom,1.421450,-0.008244,-0.025105,-0.165600,-0.435438,0.500,5.000,1,1
1762884636.398119,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.435438,0.500,5.000,1,1
1762884636.415464,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.435438,0.500,5.000,1,1
1762884636.435279,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.435438,0.500,5.000,1,1
1762884636.456781,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.435438,0.500,5.000,1,1
1762884636.475385,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.435438,0.500,5.000,1,1
1762884636.496106,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.435438,0.500,5.000,1,1
1762884636.515401,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.435438,0.500,5.000,1,1
1762884636.535486,STEP,3,0.000000,odom,1.421450,0.000000,0.000000,0.000000,-0.430348,0.500,5.000,1,1
1762884636.555290,STEP,3,0.000000,odom,1.421581,-0.012540,-0.036270,-0.224499,-0.414572,0.500,5.000,1,1
1762884636.575381,STEP,3,0.000000,odom,1.421581,-0.008778,-0.025389,-0.157149,-0.414572,0.500,5.000,1,1
1762884636.595331,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.414572,0.500,5.000,1,1
1762884636.615975,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.414572,0.500,5.000,1,1
1762884636.635296,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.414572,0.500,5.000,1,1
1762884636.655338,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.414572,0.500,5.000,1,1
1762884636.675511,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.414572,0.500,5.000,1,1
1762884636.696049,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.414572,0.500,5.000,1,1
1762884636.715572,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.414572,0.500,5.000,1,1
1762884636.735093,STEP,3,0.000000,odom,1.421581,0.000000,0.000000,0.000000,-0.398309,0.500,5.000,1,1
1762884636.755354,STEP,3,0.000000,odom,1.421668,-0.012801,-0.036668,-0.211728,-0.392790,0.500,5.000,1,1
1762884636.775378,STEP,3,0.000000,odom,1.421668,-0.008961,-0.025667,-0.148209,-0.392790,0.500,5.000,1,1
1762884636.795491,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.392790,0.500,5.000,1,1
1762884636.815370,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.392790,0.500,5.000,1,1
1762884636.835461,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.392790,0.500,5.000,1,1
1762884636.855311,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.392790,0.500,5.000,1,1
1762884636.875401,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.392790,0.500,5.000,1,1
1762884636.896813,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.392790,0.500,5.000,1,1
1762884636.915627,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.381594,0.500,5.000,1,1
1762884636.935471,STEP,3,0.000000,odom,1.421668,0.000000,0.000000,0.000000,-0.376031,0.500,5.000,1,1
1762884636.955736,STEP,3,0.000000,odom,1.421716,-0.020986,-0.061729,-0.330985,-0.364750,0.500,5.000,1,1
1762884636.975371,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884636.996323,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884637.015344,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884637.035380,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884637.055300,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884637.075478,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884637.096040,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884637.115405,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.364750,0.500,5.000,1,1
1762884637.135156,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.359069,0.500,5.000,1,1
1762884637.155396,STEP,3,0.000000,odom,1.421716,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.175353,STEP,3,0.000000,odom,1.421728,-0.020079,-0.062310,-0.308967,-0.347731,0.500,5.000,1,1
1762884637.195282,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.217966,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.235334,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.255303,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.275495,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.295361,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.316705,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.335696,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.347731,0.500,5.000,1,1
1762884637.355546,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.330724,0.500,5.000,1,1
1762884637.375332,STEP,3,0.000000,odom,1.421728,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.395399,STEP,3,0.000000,odom,1.421712,-0.028073,-0.094315,-0.430890,-0.325072,0.500,5.000,1,1
1762884637.415335,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.435384,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.455597,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.477064,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.495329,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.515326,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.536169,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.555475,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.575443,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.325072,0.500,5.000,1,1
1762884637.596618,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.308393,0.500,5.000,1,1
1762884637.615671,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.635339,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.655444,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.675364,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.695344,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.715322,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.735407,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.755278,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.775315,STEP,3,0.000000,odom,1.421712,0.000000,0.000000,0.000000,-0.297379,0.500,5.000,1,1
1762884637.795349,STEP,3,0.000000,odom,1.421676,-0.017068,-0.063412,-0.266207,-0.286622,0.500,5.000,1,1
1762884637.818154,STEP,3,0.000000,odom,1.421676,-0.011948,-0.044388,-0.186345,-0.276049,0.500,5.000,1,1
1762884637.835320,STEP,3,0.000000,odom,1.421676,-0.008364,-0.031072,-0.130441,-0.276049,0.500,5.000,1,1
1762884637.855369,STEP,3,0.000000,odom,1.421676,0.000000,0.000000,0.000000,-0.276049,0.500,5.000,1,1
1762884637.875456,STEP,3,0.000000,odom,1.421676,0.000000,0.000000,0.000000,-0.276049,0.500,5.000,1,1
1762884637.896049,STEP,3,0.000000,odom,1.421676,0.000000,0.000000,0.000000,-0.276049,0.500,5.000,1,1
1762884637.915329,STEP,3,0.000000,odom,1.421676,0.000000,0.000000,0.000000,-0.276049,0.500,5.000,1,1
1762884637.935455,STEP,3,0.000000,odom,1.421676,0.000000,0.000000,0.000000,-0.276049,0.500,5.000,1,1
1762884637.955625,STEP,3,0.000000,odom,1.421676,0.000000,0.000000,0.000000,-0.276049,0.500,5.000,1,1
1762884637.975357,STEP,3,0.000000,odom,1.421627,-0.015281,-0.063921,-0.246066,-0.265670,0.500,5.000,1,1
1762884637.995314,STEP,3,0.000000,odom,1.421627,-0.010697,-0.044745,-0.172246,-0.255532,0.500,5.000,1,1
1762884638.015351,STEP,3,0.000000,odom,1.421627,-0.007488,-0.031321,-0.120572,-0.255532,0.500,5.000,1,1
1762884638.035685,STEP,3,0.000000,odom,1.421627,0.000000,0.000000,0.000000,-0.255532,0.500,5.000,1,1
1762884638.055367,STEP,3,0.000000,odom,1.421627,0.000000,0.000000,0.000000,-0.255532,0.500,5.000,1,1
1762884638.078346,STEP,3,0.000000,odom,1.421627,0.000000,0.000000,0.000000,-0.255532,0.500,5.000,1,1
1762884638.095382,STEP,3,0.000000,odom,1.421627,0.000000,0.000000,0.000000,-0.255532,0.500,5.000,1,1
1762884638.115337,STEP,3,0.000000,odom,1.421627,0.000000,0.000000,0.000000,-0.255532,0.500,5.000,1,1
1762884638.135301,STEP,3,0.000000,odom,1.421627,0.000000,0.000000,0.000000,-0.245751,0.500,5.000,1,1
1762884638.155338,STEP,3,0.000000,odom,1.421572,-0.008041,-0.038646,-0.136235,-0.236231,0.500,5.000,1,1
1762884638.175637,STEP,3,0.000000,odom,1.421572,-0.005629,-0.027053,-0.095364,-0.231549,0.500,5.000,1,1
1762884638.195264,STEP,3,0.000000,odom,1.421572,0.000000,0.000000,0.000000,-0.231549,0.500,5.000,1,1
1762884638.215519,STEP,3,0.000000,odom,1.421572,0.000000,0.000000,0.000000,-0.231549,0.500,5.000,1,1
1762884638.235534,STEP,3,0.000000,odom,1.421572,0.000000,0.000000,0.000000,-0.231549,0.500,5.000,1,1
1762884638.258057,STEP,3,0.000000,odom,1.421572,0.000000,0.000000,0.000000,-0.231549,0.500,5.000,1,1
1762884638.275345,STEP,3,0.000000,odom,1.421572,0.000000,0.000000,0.000000,-0.231549,0.500,5.000,1,1
1762884638.295585,STEP,3,0.000000,odom,1.421572,0.000000,0.000000,0.000000,-0.231549,0.500,5.000,1,1
1762884638.315463,STEP,3,0.000000,odom,1.421572,0.000000,0.000000,0.000000,-0.231549,0.500,5.000,1,1
1762884638.335373,STEP,3,0.000000,odom,1.421518,-0.008660,-0.048652,-0.156976,-0.222478,0.500,5.000,1,1
1762884638.355317,STEP,3,0.000000,odom,1.421518,-0.006062,-0.034056,-0.109883,-0.218054,0.500,5.000,1,1
1762884638.375401,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.395299,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.415363,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.435687,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.455344,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.475634,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.495586,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.515341,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.218054,0.500,5.000,1,1
1762884638.535301,STEP,3,0.000000,odom,1.421518,0.000000,0.000000,0.000000,-0.209462,0.500,5.000,1,1
1762884638.555381,STEP,3,0.000000,odom,1.421469,-0.005876,-0.039186,-0.115723,-0.201252,0.500,5.000,1,1
1762884638.575265,STEP,3,0.000000,odom,1.421469,-0.004113,-0.027430,-0.081006,-0.201252,0.500,5.000,1,1
1762884638.595278,STEP,3,0.000000,odom,1.421469,0.000000,0.000000,0.000000,-0.201252,0.500,5.000,1,1
1762884638.617050,STEP,3,0.000000,odom,1.421469,0.000000,0.000000,0.000000,-0.201252,0.500,5.000,1,1
1762884638.635322,STEP,3,0.000000,odom,1.421469,0.000000,0.000000,0.000000,-0.201252,0.500,5.000,1,1
1762884638.655288,STEP,3,0.000000,odom,1.421469,0.000000,0.000000,0.000000,-0.201252,0.500,5.000,1,1
1762884638.675404,STEP,3,0.000000,odom,1.421469,0.000000,0.000000,0.000000,-0.201252,0.500,5.000,1,1
1762884638.695333,STEP,3,0.000000,odom,1.421469,0.000000,0.000000,0.000000,-0.201252,0.500,5.000,1,1
1762884638.715341,STEP,3,0.000000,odom,1.421469,0.000000,0.000000,0.000000,-0.193286,0.500,5.000,1,1
1762884638.735597,STEP,3,0.000000,odom,1.421426,-0.004933,-0.039441,-0.106664,-0.185562,0.500,5.000,1,1
1762884638.755510,STEP,3,0.000000,odom,1.421426,-0.003453,-0.027609,-0.074665,-0.181806,0.500,5.000,1,1
1762884638.775402,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.181806,0.500,5.000,1,1
1762884638.796875,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.181806,0.500,5.000,1,1
1762884638.815398,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.181806,0.500,5.000,1,1
1762884638.835292,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.181806,0.500,5.000,1,1
1762884638.855328,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.181806,0.500,5.000,1,1
1762884638.875353,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.181806,0.500,5.000,1,1
1762884638.895258,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.181806,0.500,5.000,1,1
1762884638.915556,STEP,3,0.000000,odom,1.421426,0.000000,0.000000,0.000000,-0.174522,0.500,5.000,1,1
1762884638.935513,STEP,3,0.000000,odom,1.421389,-0.005163,-0.049598,-0.122993,-0.167511,0.500,5.000,1,1
1762884638.955373,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.167511,0.500,5.000,1,1
1762884638.976235,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.167511,0.500,5.000,1,1
1762884638.995627,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.167511,0.500,5.000,1,1
1762884639.015446,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.167511,0.500,5.000,1,1
1762884639.035602,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.167511,0.500,5.000,1,1
1762884639.055346,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.167511,0.500,5.000,1,1
1762884639.075558,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.167511,0.500,5.000,1,1
1762884639.096222,STEP,3,0.000000,odom,1.421389,0.000000,0.000000,0.000000,-0.160879,0.500,5.000,1,1
1762884639.115356,STEP,3,0.000000,odom,1.421356,-0.003457,-0.039910,-0.090887,-0.154576,0.500,5.000,1,1
1762884639.135272,STEP,3,0.000000,odom,1.421356,0.000000,0.000000,0.000000,-0.154576,0.500,5.000,1,1
1762884639.155414,STEP,3,0.000000,odom,1.421356,0.000000,0.000000,0.000000,-0.154576,0.500,5.000,1,1
1762884639.175373,STEP,3,0.000000,odom,1.421356,0.000000,0.000000,0.000000,-0.154576,0.500,5.000,1,1
1762884639.195362,STEP,3,0.000000,odom,1.421356,0.000000,0.000000,0.000000,-0.154576,0.500,5.000,1,1
1762884639.215936,STEP,3,0.000000,odom,1.421356,0.000000,0.000000,0.000000,-0.154576,0.500,5.000,1,1
1762884639.235608,STEP,3,0.000000,odom,1.421356,0.000000,0.000000,0.000000,-0.154576,0.500,5.000,1,1
1762884639.255427,STEP,3,0.000000,odom,1.421356,0.000000,0.000000,0.000000,-0.148590,0.500,5.000,1,1
1762884639.275339,STEP,3,0.000000,odom,1.421328,-0.002878,-0.040139,-0.084090,-0.145662,0.500,5.000,1,1
1762884639.295437,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.145662,0.500,5.000,1,1
1762884639.315762,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.145662,0.500,5.000,1,1
1762884639.335286,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.145662,0.500,5.000,1,1
1762884639.358075,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.145662,0.500,5.000,1,1
1762884639.375348,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.145662,0.500,5.000,1,1
1762884639.395326,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.145662,0.500,5.000,1,1
1762884639.415390,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.137212,0.500,5.000,1,1
1762884639.435243,STEP,3,0.000000,odom,1.421328,0.000000,0.000000,0.000000,-0.129337,0.500,5.000,1,1
1762884639.455312,STEP,3,0.000000,odom,1.421308,-0.005812,-0.100878,-0.194860,-0.129337,0.500,5.000,1,1
1762884639.475465,STEP,3,0.000000,odom,1.421308,0.000000,0.000000,0.000000,-0.129337,0.500,5.000,1,1
1762884639.495338,STEP,3,0.000000,odom,1.421308,0.000000,0.000000,0.000000,-0.129337,0.500,5.000,1,1
1762884639.515305,STEP,3,0.000000,odom,1.421308,0.000000,0.000000,0.000000,-0.129337,0.500,5.000,1,1
1762884639.535434,STEP,3,0.000000,odom,1.421308,0.000000,0.000000,0.000000,-0.129337,0.500,5.000,1,1
1762884639.555515,STEP,3,0.000000,odom,1.421308,0.000000,0.000000,0.000000,-0.129337,0.500,5.000,1,1
1762884639.575526,STEP,3,0.000000,odom,1.421308,0.000000,0.000000,0.000000,-0.129337,0.500,5.000,1,1
1762884639.595176,STEP,3,0.000000,odom,1.421308,0.000000,0.000000,0.000000,-0.124380,0.500,5.000,1,1
1762884639.615425,STEP,3,0.000000,odom,1.421294,-0.001899,-0.040564,-0.072397,-0.122022,0.500,5.000,1,1
1762884639.635310,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.122022,0.500,5.000,1,1
1762884639.655695,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.122022,0.500,5.000,1,1
1762884639.677947,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.122022,0.500,5.000,1,1
1762884639.695457,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.122022,0.500,5.000,1,1
1762884639.715662,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.122022,0.500,5.000,1,1
1762884639.735451,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.122022,0.500,5.000,1,1
1762884639.755324,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.119698,0.500,5.000,1,1
1762884639.775373,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
1762884639.795314,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
1762884639.815424,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
1762884639.836012,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
1762884639.857167,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
1762884639.875324,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
1762884639.895510,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
1762884639.915612,STEP,3,0.000000,odom,1.421294,0.000000,0.000000,0.000000,-0.112937,0.500,5.000,1,1
