t_sec,phase,step_idx,v_z_cmd_ENU,v_z_cmd_NED_z,odom_frame,z_ENU,vz_ENU_meas,vz_NED_meas,alt_min,alt_max,armed,offboard
1761725785.284147,STEP,2,-0.500000,0.500000,odom,1.549163,0.000000,0.534766,0.500,5.000,1,1
1761725785.304452,STEP,2,-0.500000,0.500000,odom,1.530120,-0.285611,0.534508,0.500,5.000,1,1
1761725785.324797,STEP,2,-0.500000,0.500000,odom,1.530120,-0.199928,0.534508,0.500,5.000,1,1
1761725785.344324,STEP,2,-0.500000,0.500000,odom,1.530120,-0.139949,0.534508,0.500,5.000,1,1
1761725786.364575,STEP,3,0.000000,-0.000000,odom,1.455566,0.000000,0.440129,0.500,5.000,1,1
1761725786.384702,STEP,3,0.000000,-0.000000,odom,1.455566,0.000000,0.440129,0.500,5.000,1,1
1761725786.404337,STEP,3,0.000000,-0.000000,odom,1.455566,0.000000,0.440129,0.500,5.000,1,1
1761725786.424479,STEP,3,0.000000,-0.000000,odom,1.455566,0.000000,0.440129,0.500,5.000,1,1
1761725786.444407,STEP,3,0.000000,-0.000000,odom,1.455566,0.000000,0.440129,0.500,5.000,1,1
1761725786.464880,STEP,3,0.000000,-0.000000,odom,1.455566,0.000000,0.390657,0.500,5.000,1,1
1761725786.484473,STEP,3,0.000000,-0.000000,odom,1.441561,-0.262544,0.321403,0.500,5.000,1,1
1761725786.505079,STEP,3,0.000000,-0.000000,odom,1.441561,-0.183781,0.321403,0.500,5.000,1,1
1761725786.524426,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.544626,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.564384,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.584490,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.604585,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.627674,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.644356,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.664557,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.684583,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.321403,0.500,5.000,1,1
1761725786.704844,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.300267,0.500,5.000,1,1
1761725786.725506,STEP,3,0.000000,-0.000000,odom,1.441561,0.000000,0.261279,0.500,5.000,1,1
1761725786.744692,STEP,3,0.000000,-0.000000,odom,1.431207,-0.194122,0.261279,0.500,5.000,1,1
1761725786.764418,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.784344,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.804648,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.826246,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.844437,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.867660,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.884682,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.904349,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.924578,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.261279,0.500,5.000,1,1
1761725786.944413,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.211308,0.500,5.000,1,1
1761725786.967911,STEP,3,0.000000,-0.000000,odom,1.431207,0.000000,0.211308,0.500,5.000,1,1
1761725786.984326,STEP,3,0.000000,-0.000000,odom,1.423737,-0.280048,0.196627,0.500,5.000,1,1
1761725787.004453,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.024797,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.044595,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.064389,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.084393,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.104312,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.124374,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.144354,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.196627,0.500,5.000,1,1
1761725787.164342,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.170092,0.500,5.000,1,1
1761725787.184359,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.158302,0.500,5.000,1,1
1761725787.206974,STEP,3,0.000000,-0.000000,odom,1.423737,0.000000,0.137339,0.500,5.000,1,1
1761725787.224691,STEP,3,0.000000,-0.000000,odom,1.418401,-0.133355,0.137339,0.500,5.000,1,1
1761725787.244466,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.264432,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.285085,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.304427,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.325620,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.344441,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.364791,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.384381,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.404283,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.137339,0.500,5.000,1,1
1761725787.424509,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.110825,0.500,5.000,1,1
1761725787.444425,STEP,3,0.000000,-0.000000,odom,1.418401,0.000000,0.103195,0.500,5.000,1,1
1761725787.464324,STEP,3,0.000000,-0.000000,odom,1.414589,-0.142915,0.103195,0.500,5.000,1,1
1761725787.484290,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.504307,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.524402,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.544355,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.564315,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.587604,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.604390,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.624668,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.103195,0.500,5.000,1,1
1761725787.644586,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.089469,0.500,5.000,1,1
1761725787.664917,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.684426,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.704526,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.724827,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.744328,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.764337,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.784909,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.804325,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.824631,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.077851,0.500,5.000,1,1
1761725787.844139,STEP,3,0.000000,-0.000000,odom,1.414589,0.000000,0.072720,0.500,5.000,1,1
1761725787.864574,STEP,3,0.000000,-0.000000,odom,1.411858,-0.102355,0.067959,0.500,5.000,1,1
1761725787.884347,STEP,3,0.000000,-0.000000,odom,1.411858,-0.071649,0.059515,0.500,5.000,1,1
1761725787.907204,STEP,3,0.000000,-0.000000,odom,1.411858,-0.050154,0.059515,0.500,5.000,1,1
1761725787.924664,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725787.944722,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725787.964309,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725787.984317,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725788.004344,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725788.024331,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725788.044328,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725788.064450,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725788.084692,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.059515,0.500,5.000,1,1
1761725788.105530,STEP,3,0.000000,-0.000000,odom,1.411858,0.000000,0.052268,0.500,5.000,1,1
1761725788.124225,STEP,3,0.000000,-0.000000,odom,1.409874,-0.029737,0.043337,0.500,5.000,1,1
1761725788.145237,STEP,3,0.000000,-0.000000,odom,1.409874,-0.020816,0.043337,0.500,5.000,1,1
1761725788.164537,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.184315,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.205590,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.224347,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.244389,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.264472,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.284599,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.304599,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.043337,0.500,5.000,1,1
1761725788.324205,STEP,3,0.000000,-0.000000,odom,1.409874,0.000000,0.038413,0.500,5.000,1,1
1761725788.344310,STEP,3,0.000000,-0.000000,odom,1.408405,-0.027534,0.034220,0.500,5.000,1,1
1761725788.365254,STEP,3,0.000000,-0.000000,odom,1.408405,-0.019274,0.034220,0.500,5.000,1,1
1761725788.384340,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.404335,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.424323,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.444678,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.465428,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.484554,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.504348,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.524887,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.544734,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.034220,0.500,5.000,1,1
1761725788.564362,STEP,3,0.000000,-0.000000,odom,1.408405,0.000000,0.030505,0.500,5.000,1,1
1761725788.584475,STEP,3,0.000000,-0.000000,odom,1.407292,-0.016692,0.028873,0.500,5.000,1,1
1761725788.604454,STEP,3,0.000000,-0.000000,odom,1.407292,-0.011685,0.028873,0.500,5.000,1,1
1761725788.625221,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.644437,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.664377,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.685882,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.704333,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.724589,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.744413,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.764482,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.028873,0.500,5.000,1,1
1761725788.786924,STEP,3,0.000000,-0.000000,odom,1.407292,0.000000,0.023580,0.500,5.000,1,1
1761725788.804328,STEP,3,0.000000,-0.000000,odom,1.406424,-0.013014,0.023580,0.500,5.000,1,1
1761725788.824721,STEP,3,0.000000,-0.000000,odom,1.406424,-0.009110,0.023580,0.500,5.000,1,1
1761725788.844357,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725788.864313,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725788.884481,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725788.906490,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725788.925622,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725788.947465,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725788.965145,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725788.984500,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.023580,0.500,5.000,1,1
1761725789.004443,STEP,3,0.000000,-0.000000,odom,1.406424,0.000000,0.021477,0.500,5.000,1,1
1761725789.024397,STEP,3,0.000000,-0.000000,odom,1.405723,-0.013148,0.018853,0.500,5.000,1,1
1761725789.044862,STEP,3,0.000000,-0.000000,odom,1.405723,-0.009203,0.018853,0.500,5.000,1,1
1761725789.064890,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.084741,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.105516,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.124358,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.144342,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.164325,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.184416,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.204706,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018853,0.500,5.000,1,1
1761725789.224602,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.018104,0.500,5.000,1,1
1761725789.245699,STEP,3,0.000000,-0.000000,odom,1.405723,0.000000,0.017425,0.500,5.000,1,1
1761725789.267966,STEP,3,0.000000,-0.000000,odom,1.405132,-0.008864,0.016138,0.500,5.000,1,1
1761725789.284290,STEP,3,0.000000,-0.000000,odom,1.405132,-0.006205,0.016138,0.500,5.000,1,1
1761725789.304489,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.324326,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.344777,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.364354,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.384344,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.404305,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.424465,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.444430,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.016138,0.500,5.000,1,1
1761725789.464557,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.015563,0.500,5.000,1,1
1761725789.484267,STEP,3,0.000000,-0.000000,odom,1.405132,0.000000,0.014074,0.500,5.000,1,1
1761725789.504364,STEP,3,0.000000,-0.000000,odom,1.404615,-0.009698,0.014074,0.500,5.000,1,1
1761725789.524379,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.544479,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.564380,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.584355,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.604670,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.626014,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.644283,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.664403,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.684805,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.014074,0.500,5.000,1,1
1761725789.704260,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.013263,0.500,5.000,1,1
1761725789.724397,STEP,3,0.000000,-0.000000,odom,1.404615,0.000000,0.012534,0.500,5.000,1,1
1761725789.744415,STEP,3,0.000000,-0.000000,odom,1.404146,-0.008794,0.012534,0.500,5.000,1,1
1761725789.764432,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.785925,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.805875,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.824402,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.844388,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.865640,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.884588,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.904276,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012534,0.500,5.000,1,1
1761725789.924446,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.012181,0.500,5.000,1,1
1761725789.944545,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.011655,0.500,5.000,1,1
1761725789.964339,STEP,3,0.000000,-0.000000,odom,1.404146,0.000000,0.011454,0.500,5.000,1,1
1761725789.984351,STEP,3,0.000000,-0.000000,odom,1.403708,-0.016447,0.011454,0.500,5.000,1,1
1761725790.004369,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.024416,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.045752,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.064334,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.084417,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.104419,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.124329,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.144411,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.164409,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011454,0.500,5.000,1,1
1761725790.184557,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.011287,0.500,5.000,1,1
1761725790.204179,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.010988,0.500,5.000,1,1
1761725790.224962,STEP,3,0.000000,-0.000000,odom,1.403708,0.000000,0.010988,0.500,5.000,1,1
1761725790.244327,STEP,3,0.000000,-0.000000,odom,1.403285,-0.015888,0.010988,0.500,5.000,1,1
1761725790.264340,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010988,0.500,5.000,1,1
1761725790.284345,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010988,0.500,5.000,1,1
1761725790.304740,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010988,0.500,5.000,1,1
1761725790.324544,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010988,0.500,5.000,1,1
1761725790.345128,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010988,0.500,5.000,1,1
1761725790.364482,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010988,0.500,5.000,1,1
1761725790.384911,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010988,0.500,5.000,1,1
1761725790.409011,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010843,0.500,5.000,1,1
1761725790.424347,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010667,0.500,5.000,1,1
1761725790.444750,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.464348,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.484824,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.504619,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.526104,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.545018,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.565290,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.584353,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.604331,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.624297,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.644639,STEP,3,0.000000,-0.000000,odom,1.403285,0.000000,0.010291,0.500,5.000,1,1
1761725790.664314,STEP,3,0.000000,-0.000000,odom,1.402868,-0.031279,0.010281,0.500,5.000,1,1
1761725790.684907,STEP,3,0.000000,-0.000000,odom,1.402868,-0.021896,0.010120,0.500,5.000,1,1
1761725790.704331,STEP,3,0.000000,-0.000000,odom,1.402868,-0.015327,0.010120,0.500,5.000,1,1
1761725790.724310,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010120,0.500,5.000,1,1
1761725790.744387,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010120,0.500,5.000,1,1
1761725790.764317,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010120,0.500,5.000,1,1
1761725790.787617,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010120,0.500,5.000,1,1
1761725790.804346,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010120,0.500,5.000,1,1
1761725790.824463,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010120,0.500,5.000,1,1
1761725790.844337,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010120,0.500,5.000,1,1
1761725790.864328,STEP,3,0.000000,-0.000000,odom,1.402868,0.000000,0.010015,0.500,5.000,1,1
1761725790.884533,STEP,3,0.000000,-0.000000,odom,1.402453,-0.007790,0.009859,0.500,5.000,1,1
1761725790.904542,STEP,3,0.000000,-0.000000,odom,1.402453,-0.005453,0.009859,0.500,5.000,1,1
1761725790.924339,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725790.944379,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725790.964789,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725790.984356,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725791.004322,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725791.024333,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725791.044341,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725791.064338,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725791.086125,STEP,3,0.000000,-0.000000,odom,1.402453,0.000000,0.009859,0.500,5.000,1,1
1761725791.104551,STEP,3,0.000000,-0.000000,odom,1.402039,-0.015551,0.009553,0.500,5.000,1,1
1761725791.124324,STEP,3,0.000000,-0.000000,odom,1.402039,-0.010885,0.009500,0.500,5.000,1,1
1761725791.145936,STEP,3,0.000000,-0.000000,odom,1.402039,-0.007620,0.009500,0.500,5.000,1,1
1761725791.164406,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
1761725791.184685,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
1761725791.204289,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
1761725791.227649,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
1761725791.244566,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
1761725791.264309,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
1761725791.284409,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
1761725791.307646,STEP,3,0.000000,-0.000000,odom,1.402039,0.000000,0.009500,0.500,5.000,1,1
